filepath,category,split
pothole_raw/Pothole Dataset/img-1171.jpg,pothole,test
cracked_sidewalk_raw/crack_with_moss_02.jpg,cracked_sidewalk,test
pothole_raw/Pothole Dataset/img-106.jpg,pothole,test
pothole_raw/Pothole Dataset/img-168.jpg,pothole,test
illegal_dumping_raw/trash20.jpg,illegal_dumping,test
broken_streetlight_raw/20240309_192408.jpg,broken_streetlight,test
broken_streetlight_raw/1709693294390.jpg,broken_streetlight,test
graffiti_raw/2019-01-27 12.04.03 1966284111854598491_cargraffiti.jpg,graffiti,test
pothole_raw/Pothole Dataset/img-980.jpg,pothole,test
pothole_raw/Pothole Dataset/img-85.jpg,pothole,test
broken_streetlight_raw/IMG-20240303-WA0077.jpg,broken_streetlight,test
graffiti_raw/2018-09-02 22.39.51 1860032638603799227_cargraffiti.jpg,graffiti,test
illegal_dumping_raw/trash16.jpg,illegal_dumping,test
pothole_raw/Pothole Dataset/img-892.jpg,pothole,test
graffiti_raw/2018-07-17 06.18.46 1825474385949341777_cargraffiti.jpg,graffiti,test
other_pool/n02102040_English_springer.JPEG,other,test
other_pool/n04149813_scoreboard.JPEG,other,test
graffiti_raw/2019-10-18_23-04-29_UTC_1.jpg,graffiti,test
graffiti_raw/2019-04-13 01.37.17 2021022163389358060_cargraffiti.jpg,graffiti,test
broken_streetlight_raw/1710175965941.jpg,broken_streetlight,test
broken_streetlight_raw/IMG_20240301_065950.jpg,broken_streetlight,test
broken_streetlight_raw/20240305_191802.jpg,broken_streetlight,test
illegal_dumping_raw/trash96.jpg,illegal_dumping,test
pothole_raw/Pothole Dataset/img-823.jpg,pothole,test
pothole_raw/Pothole Dataset/img-331.jpg,pothole,test
pothole_raw/Pothole Dataset/img-400.jpg,pothole,test
graffiti_raw/2018-12-05 00.49.05 1927532026624180463_cargraffiti.jpg,graffiti,test
graffiti_raw/2018-12-25 12.06.20 1942368412709697805_cargraffiti.jpg,graffiti,test
pothole_raw/Pothole Dataset/img-1041.jpg,pothole,test
pothole_raw/Pothole Dataset/img-1180.jpg,pothole,test
other_pool/n02326432_hare.JPEG,other,test
pothole_raw/Pothole Dataset/img-565.jpg,pothole,test
broken_streetlight_raw/20240309_192750.jpg,broken_streetlight,test
graffiti_raw/2018-08-28 03.56.52 1855843547065831271_cargraffiti.jpg,graffiti,test
pothole_raw/Pothole Dataset/img-263.jpg,pothole,test
other_pool/n03874599_padlock.JPEG,other,test
graffiti_raw/2019-04-12 08.11.33 2020495821874965046_cargraffiti.jpg,graffiti,test
graffiti_raw/2019-10-20_13-13-57_UTC_1.jpg,graffiti,test
broken_streetlight_raw/20240309_193229.jpg,broken_streetlight,test
pothole_raw/Pothole Dataset/img-651.jpg,pothole,test
cracked_sidewalk_raw/crack_noise_01.jpg,cracked_sidewalk,test
pothole_raw/Pothole Dataset/img-293.jpg,pothole,test
other_pool/n02486261_patas.JPEG,other,test
illegal_dumping_raw/trash3.jpg,illegal_dumping,test
pothole_raw/Pothole Dataset/img-995.jpg,pothole,test
broken_streetlight_raw/1709693388259.jpg,broken_streetlight,test
other_pool/n04090263_rifle.JPEG,other,test
broken_streetlight_raw/WhatsApp Image 2024-03-05 at 21.24.01_5e6fba50.jpg,broken_streetlight,test
other_pool/n02037110_oystercatcher.JPEG,other,test
other_pool/n07749582_lemon.JPEG,other,test
pothole_raw/Pothole Dataset/img-384.jpg,pothole,test
graffiti_raw/2018-07-26 07.22.26 1832029411583951939_cargraffiti.jpg,graffiti,test
other_pool/n04482393_tricycle.JPEG,other,test
pothole_raw/Pothole Dataset/img-1188.jpg,pothole,test
broken_streetlight_raw/20240305_191715.jpg,broken_streetlight,test
other_pool/n02786058_Band_Aid.JPEG,other,test
other_pool/n04004767_printer.JPEG,other,test
pothole_raw/Pothole Dataset/img-409.jpg,pothole,test
illegal_dumping_raw/trash13.jpg,illegal_dumping,test
pothole_raw/Pothole Dataset/img-902.jpg,pothole,test
pothole_raw/Pothole Dataset/img-672.jpg,pothole,test
broken_streetlight_raw/20240309_192022.jpg,broken_streetlight,test
graffiti_raw/2019-10-08_17-55-46_UTC_2.jpg,graffiti,test
broken_streetlight_raw/IMG20240307184927_01.jpg,broken_streetlight,test
other_pool/n02128757_snow_leopard.JPEG,other,test
other_pool/n01688243_frilled_lizard.JPEG,other,test
other_pool/n03017168_chime.JPEG,other,test
cracked_sidewalk_raw/pure_crack_15.jpg,cracked_sidewalk,test
pothole_raw/Pothole Dataset/img-441.jpg,pothole,test
other_pool/n01798484_prairie_chicken.JPEG,other,test
broken_streetlight_raw/20240305_191048.jpg,broken_streetlight,test
cracked_sidewalk_raw/crack_with_moss_05.jpg,cracked_sidewalk,test
illegal_dumping_raw/trash23.jpg,illegal_dumping,test
broken_streetlight_raw/IMG20240307203446.jpg,broken_streetlight,test
illegal_dumping_raw/trash18.jpg,illegal_dumping,test
graffiti_raw/2019-04-10_12-25-03_UTC_4.jpg,graffiti,test
other_pool/n02480855_gorilla.JPEG,other,test
other_pool/n02111277_Newfoundland.JPEG,other,test
pothole_raw/Pothole Dataset/img-1235.jpg,pothole,test
pothole_raw/Pothole Dataset/img-1167.jpg,pothole,test
illegal_dumping_raw/trash117.jpg,illegal_dumping,test
other_pool/n04418357_theater_curtain.JPEG,other,test
broken_streetlight_raw/IMG20240307184349.jpg,broken_streetlight,test
illegal_dumping_raw/trash93.jpg,illegal_dumping,test
illegal_dumping_raw/trash29.jpg,illegal_dumping,test
broken_streetlight_raw/fault-1.jpg,broken_streetlight,test
broken_streetlight_raw/1710175965751.jpg,broken_streetlight,test
other_pool/n01629819_European_fire_salamander.JPEG,other,test
graffiti_raw/2019-04-16 06.47.56 2023352839144785228_cargraffiti.jpg,graffiti,test
graffiti_raw/2019-10-27_13-34-15_UTC.jpg,graffiti,test
other_pool/n02133161_American_black_bear.JPEG,other,test
other_pool/n04560804_water_jug.JPEG,other,test
pothole_raw/Pothole Dataset/img-888.jpg,pothole,test
illegal_dumping_raw/trash134.jpg,illegal_dumping,test
broken_streetlight_raw/20240309_192506.jpg,broken_streetlight,test
other_pool/n03443371_goblet.JPEG,other,test
broken_streetlight_raw/1710175965954.jpg,broken_streetlight,test
other_pool/n02096437_Dandie_Dinmont.JPEG,other,test
graffiti_raw/2019-10-20_13-13-57_UTC_2.jpg,graffiti,test
graffiti_raw/2019-02-08 12.11.24 1974985864895773998_cargraffiti.jpg,graffiti,test
broken_streetlight_raw/IMG_20240301_065526.jpg,broken_streetlight,test
pothole_raw/Pothole Dataset/img-68.jpg,pothole,test
other_pool/n03796401_moving_van.JPEG,other,test
graffiti_raw/2018-08-30 07.23.06 1857396903148617651_cargraffiti.jpg,graffiti,test
broken_streetlight_raw/fault.jpg,broken_streetlight,test
other_pool/n02129604_tiger.JPEG,other,test
cracked_sidewalk_raw/crack_noise_05.jpg,cracked_sidewalk,test
graffiti_raw/2019-03-14 09.06.52 1999505170916184801_cargraffiti.jpg,graffiti,test
broken_streetlight_raw/1709693388265.jpg,broken_streetlight,test
other_pool/n02492660_howler_monkey.JPEG,other,test
pothole_raw/Pothole Dataset/img-1206.jpg,pothole,test
broken_streetlight_raw/IMG-20240303-WA0068.jpg,broken_streetlight,test
graffiti_raw/2018-08-18 05.05.15 1848630206401399817_cargraffiti.jpg,graffiti,test
pothole_raw/Pothole Dataset/img-296.jpg,pothole,test
pothole_raw/Pothole Dataset/img-770.jpg,pothole,test
graffiti_raw/2019-03-22_18-10-33_UTC.jpg,graffiti,test
graffiti_raw/2018-08-10 21.35.22 1843330342419077955_cargraffiti.jpg,graffiti,test
other_pool/n03344393_fireboat.JPEG,other,test
broken_streetlight_raw/WhatsApp Image 2024-04-21 at 21.53.06_e16647cd.jpg,broken_streetlight,test
pothole_raw/Pothole Dataset/img-654.jpg,pothole,test
cracked_sidewalk_raw/noncrack_08.jpg,cracked_sidewalk,test
cracked_sidewalk_raw/pure_crack_28.jpg,cracked_sidewalk,test
pothole_raw/Pothole Dataset/img-1191.jpg,pothole,test
graffiti_raw/2018-08-24 04.13.11 1852952531204181349_cargraffiti.jpg,graffiti,test
other_pool/n04136333_sarong.JPEG,other,test
graffiti_raw/2018-10-31 19.19.37 1902693618483715896_cargraffiti.jpg,graffiti,test
pothole_raw/Pothole Dataset/img-128.jpg,pothole,test
broken_streetlight_raw/20240309_193548.jpg,broken_streetlight,test
broken_streetlight_raw/20240309_191846.jpg,broken_streetlight,test
graffiti_raw/2018-07-04 21.31.15 1816511570894998900_cargraffiti.jpg,graffiti,test
graffiti_raw/2019-10-14_04-25-14_UTC.jpg,graffiti,test
pothole_raw/Pothole Dataset/img-856.jpg,pothole,test
other_pool/n04515003_upright.JPEG,other,test
pothole_raw/Pothole Dataset/img-52.jpg,pothole,test
graffiti_raw/2019-10-07_16-00-15_UTC_1.jpg,graffiti,test
graffiti_raw/2019-10-08_22-08-49_UTC_4.jpg,graffiti,test
graffiti_raw/2019-01-21 09.53.43 1961870607570516286_cargraffiti.jpg,graffiti,test
other_pool/n02120505_grey_fox.JPEG,other,test
pothole_raw/Pothole Dataset/img-729.jpg,pothole,test
illegal_dumping_raw/trash61.jpg,illegal_dumping,test
graffiti_raw/2018-08-24 13.48.10 1853242052592926955_cargraffiti.jpg,graffiti,test
illegal_dumping_raw/trash70.jpg,illegal_dumping,test
other_pool/n04141327_scabbard.JPEG,other,test
other_pool/n03584254_iPod.JPEG,other,test
other_pool/n01687978_agama.JPEG,other,test
other_pool/n02114855_coyote.JPEG,other,test
broken_streetlight_raw/WhatsApp Image 2024-04-21 at 21.53.07_4ba610d3.jpg,broken_streetlight,test
pothole_raw/Pothole Dataset/img-62.jpg,pothole,test
pothole_raw/Pothole Dataset/img-843.jpg,pothole,test
broken_streetlight_raw/20240409_185645.jpg,broken_streetlight,test
graffiti_raw/2019-10-15_19-51-14_UTC.jpg,graffiti,test
graffiti_raw/2019-10-26_10-43-22_UTC.jpg,graffiti,test
other_pool/n04442312_toaster.JPEG,other,test
pothole_raw/Pothole Dataset/img-340.jpg,pothole,test
broken_streetlight_raw/IMG-20240228-WA0005.jpg,broken_streetlight,test
cracked_sidewalk_raw/noncrack_10.jpg,cracked_sidewalk,test
graffiti_raw/2019-03-22_09-40-34_UTC_2.jpg,graffiti,test
other_pool/n07697537_hotdog.JPEG,other,test
graffiti_raw/2019-04-12 08.17.24 2020498764901712011_cargraffiti.jpg,graffiti,test
cracked_sidewalk_raw/pure_crack_26.jpg,cracked_sidewalk,test
pothole_raw/Pothole Dataset/img-1095.jpg,pothole,test
other_pool/n02860847_bobsled.JPEG,other,test
illegal_dumping_raw/trash69.jpg,illegal_dumping,test
broken_streetlight_raw/WhatsApp Image 2024-03-05 at 21.24.06_d1b41312.jpg,broken_streetlight,test
other_pool/n09428293_seashore.JPEG,other,test
broken_streetlight_raw/1710175965988.jpg,broken_streetlight,test
broken_streetlight_raw/20240305_192639.jpg,broken_streetlight,test
pothole_raw/Pothole Dataset/img-449.jpg,pothole,test
other_pool/n07730033_cardoon.JPEG,other,test
other_pool/n02114548_white_wolf.JPEG,other,test
